Número de viajeros;Edad_media_viajeros;cantidad de niños;País_origen;Ingreso Familiar;Motivo Viaje;Presupuesto Viaje;Fecha Viaje;País Destino;;;;;;;;;;;
2;30;3;España;2702;Negocios;1572;03-04-22;Suiza;;;;;;;;;;;
2;42;1;Chile;2993;Negocios;2370;11-02-21;Argentina;;;;;;;;;;;
2;35;1;Chile;2618;Negocios;2545;01-04-21;Estados Unidos;;;;;;;;;;;
4;45;2;España;2551;Negocios;2549;22-06-19;Reino Unido;;;;;;;;;;;
1;37;1;Chile;2713;Ocio;2825;08-01-23;Brasil;;;;;;;;;;;
4;46;1;México;2378;Negocios;1138;08-03-22;Canadá;;;;;;;;;;;
1;34;2;Chile;2718;Ocio;2620;05-04-20;Estados Unidos;;;;;;;;;;;
2;47;4;México;2144;Negocios;1430;07-03-23;España;;;;;;;;;;;
2;35;1;México;2051;Otros;1242;02-04-21;España;;;;;;;;;;;
3;49;3;España;2500;Otros;1286;03-04-20;Alemania;;;;;;;;;;;
1;35;2;España;2782;Otros;1779;01-04-20;Suiza;;;;;;;;;;;
1;34;3;México;2178;Ocio;1310;12-03-22;Colombia;;;;;;;;;;;
4;46;1;México;2304;Ocio;1007;23-01-23;Canadá;;;;;;;;;;;
1;44;1;Chile;2568;Otros;2147;02-04-22;Argentina;;;;;;;;;;;
2;30;4;Chile;2655;Negocios;1509;04-04-20;Argentina;;;;;;;;;;;
1;42;3;México;2299;Ocio;1293;29-01-22;España;;;;;;;;;;;
1;35;2;Chile;2581;Negocios;1866;05-04-21;Argentina;;;;;;;;;;;
2;39;1;Chile;2818;Otros;2423;07-04-21;Argentina;;;;;;;;;;;
2;36;4;España;2588;Ocio;1191;05-04-20;Suiza;;;;;;;;;;;
1;48;4;México;2232;Ocio;1437;06-04-20;Cuba;;;;;;;;;;;
4;41;1;España;2475;Ocio;2797;02-04-19;Suiza;;;;;;;;;;;
2;33;2;Chile;2896;Ocio;2912;18-02-21;Colombia;;;;;;;;;;;
3;41;2;España;2816;Negocios;1017;20-07-22;Reino Unido;;;;;;;;;;;
2;37;3;Chile;3072;Negocios;2803;07-01-21;Argentina;;;;;;;;;;;
4;34;4;México;2029;Otros;1006;07-04-21;Estados Unidos;;;;;;;;;;;
3;37;3;Chile;2873;Otros;1830;22-02-22;Perú;;;;;;;;;;;
2;47;2;España;2691;Negocios;2870;03-09-21;Francia;;;;;;;;;;;
2;42;4;Chile;2733;Ocio;1704;12-03-21;Colombia;;;;;;;;;;;
3;35;1;México;2191;Otros;1275;05-04-22;Estados Unidos;;;;;;;;;;;
3;34;1;Chile;3161;Negocios;2822;09-02-22;Colombia;;;;;;;;;;;
4;30;1;México;2246;Negocios;1066;03-04-20;Cuba;;;;;;;;;;;
1;50;4;España;2705;Negocios;2203;04-04-21;Alemania;;;;;;;;;;;
2;41;2;España;2701;Ocio;1499;07-07-19;Suiza;;;;;;;;;;;
1;37;2;México;2370;Negocios;1130;03-01-21;Colombia;;;;;;;;;;;
1;34;1;España;2496;Ocio;1836;03-04-19;Reino Unido;;;;;;;;;;;
1;30;2;Chile;2929;Ocio;2948;24-02-21;Brasil;;;;;;;;;;;
3;36;4;España;2666;Otros;2497;11-07-21;Estados Unidos;;;;;;;;;;;
2;32;2;España;2812;Negocios;1311;01-04-21;Francia;;;;;;;;;;;
1;36;1;Chile;3040;Negocios;2845;12-01-23;Argentina;;;;;;;;;;;
1;46;3;España;2672;Negocios;1759;07-04-19;Estados Unidos;;;;;;;;;;;
2;31;2;México;2331;Ocio;1466;18-02-21;Estados Unidos;;;;;;;;;;;
2;50;2;México;2414;Negocios;1308;14-03-21;España;;;;;;;;;;;
4;32;2;Chile;3183;Negocios;2922;01-04-19;Argentina;;;;;;;;;;;
4;34;3;España;2523;Otros;1738;06-08-22;Reino Unido;;;;;;;;;;;
2;40;1;España;2592;Negocios;2084;02-04-21;Alemania;;;;;;;;;;;
4;42;2;España;2520;Negocios;2993;03-04-22;Francia;;;;;;;;;;;
2;39;1;México;2355;Otros;1230;01-04-20;Canadá;;;;;;;;;;;
4;35;2;España;2549;Negocios;1002;02-04-19;Estados Unidos;;;;;;;;;;;
2;47;3;Chile;2624;Otros;1571;01-04-20;Estados Unidos;;;;;;;;;;;
3;35;1;México;2291;Otros;1123;05-04-20;España;;;;;;;;;;;
3;38;1;Chile;2909;Negocios;1975;06-04-21;Argentina;;;;;;;;;;;
4;47;1;España;2551;Negocios;1621;29-08-20;Estados Unidos;;;;;;;;;;;
1;38;4;España;2590;Ocio;2485;01-04-22;Alemania;;;;;;;;;;;
3;43;2;México;2094;Ocio;1232;03-04-22;Canadá;;;;;;;;;;;
3;35;4;España;2530;Ocio;1249;07-07-20;Francia;;;;;;;;;;;
1;35;4;Chile;2903;Negocios;2952;02-02-21;Perú;;;;;;;;;;;
1;38;3;España;2773;Otros;1217;03-07-21;Estados Unidos;;;;;;;;;;;
1;49;4;Chile;3110;Negocios;2530;03-04-20;Argentina;;;;;;;;;;;
1;35;2;Chile;2607;Ocio;1810;02-03-21;Argentina;;;;;;;;;;;
2;47;2;México;2315;Negocios;1102;27-02-20;Colombia;;;;;;;;;;;
2;50;3;Chile;2714;Otros;2140;03-04-22;Estados Unidos;;;;;;;;;;;
4;47;2;Chile;2843;Otros;2918;01-04-22;Brasil;;;;;;;;;;;
1;45;2;México;2341;Negocios;1415;26-02-22;España;;;;;;;;;;;
2;45;3;Chile;3078;Otros;2977;01-04-21;Perú;;;;;;;;;;;
4;38;1;México;2049;Otros;1318;17-01-20;Canadá;;;;;;;;;;;
2;35;1;Chile;3043;Negocios;2329;07-04-22;Perú;;;;;;;;;;;
4;45;3;España;2466;Negocios;2386;06-08-20;Alemania;;;;;;;;;;;
1;30;3;España;2758;Negocios;1842;01-04-22;Francia;;;;;;;;;;;
2;48;1;México;2127;Negocios;1219;06-04-19;España;;;;;;;;;;;
3;50;3;México;2185;Otros;1329;05-01-23;Estados Unidos;;;;;;;;;;;
2;41;3;Chile;2849;Ocio;2488;25-12-21;Perú;;;;;;;;;;;
3;32;4;México;2233;Negocios;1229;18-02-23;Colombia;;;;;;;;;;;
1;31;1;México;2122;Ocio;1334;22-12-21;Cuba;;;;;;;;;;;
4;39;2;México;2266;Otros;1018;06-04-22;Estados Unidos;;;;;;;;;;;
1;41;4;España;2683;Negocios;2478;03-04-19;Francia;;;;;;;;;;;
2;37;2;Chile;2997;Otros;2672;07-04-20;Argentina;;;;;;;;;;;
3;35;1;Chile;3212;Ocio;2830;05-04-19;Colombia;;;;;;;;;;;
3;37;2;Chile;2868;Negocios;1717;31-01-22;Brasil;;;;;;;;;;;
1;42;4;México;2256;Negocios;1165;29-12-19;España;;;;;;;;;;;
3;47;3;Chile;3121;Otros;2999;01-04-22;Argentina;;;;;;;;;;;
4;45;1;España;2716;Ocio;1516;18-07-19;Reino Unido;;;;;;;;;;;
1;48;4;España;2515;Negocios;1819;06-09-19;Suiza;;;;;;;;;;;
3;34;2;México;2141;Ocio;1350;03-04-21;Colombia;;;;;;;;;;;
1;43;4;México;2283;Otros;1029;01-04-21;Cuba;;;;;;;;;;;
3;30;2;Chile;2831;Ocio;2469;02-04-22;Perú;;;;;;;;;;;
4;40;3;España;2473;Ocio;2560;23-07-20;Francia;;;;;;;;;;;
4;39;1;México;2286;Otros;1356;01-04-21;Canadá;;;;;;;;;;;
3;50;4;España;2772;Otros;2845;04-04-20;Suiza;;;;;;;;;;;
1;34;3;Chile;2652;Negocios;2967;14-01-21;Estados Unidos;;;;;;;;;;;
4;30;4;México;2028;Otros;1261;09-03-21;Canadá;;;;;;;;;;;
3;44;3;México;2167;Negocios;1411;03-04-19;Colombia;;;;;;;;;;;
2;49;2;Chile;2582;Ocio;2226;05-04-22;Perú;;;;;;;;;;;
1;38;2;España;2757;Otros;2711;20-09-19;Estados Unidos;;;;;;;;;;;
4;43;2;México;2163;Ocio;1132;30-01-23;Canadá;;;;;;;;;;;
2;49;3;México;2259;Otros;1152;12-03-23;Colombia;;;;;;;;;;;
2;38;3;México;2137;Otros;1373;11-01-23;Estados Unidos;;;;;;;;;;;
4;40;4;México;2087;Negocios;1206;05-04-20;Colombia;;;;;;;;;;;
1;44;3;México;2166;Ocio;1149;16-01-21;España;;;;;;;;;;;
2;30;4;México;2140;Otros;1370;05-02-21;Canadá;;;;;;;;;;;
4;30;4;México;2179;Otros;1118;28-01-22;España;;;;;;;;;;;
1;38;3;España;2485;Negocios;1844;01-04-19;Reino Unido;;;;;;;;;;;
4;31;1;Chile;3098;Otros;1687;18-03-22;Estados Unidos;;;;;;;;;;;
1;41;4;México;2157;Ocio;1375;21-02-21;Estados Unidos;;;;;;;;;;;
1;44;1;España;2819;Ocio;2374;26-06-21;Suiza;;;;;;;;;;;
2;32;1;Chile;3141;Otros;2492;02-01-20;Colombia;;;;;;;;;;;
4;40;3;España;2521;Otros;1493;16-09-19;Suiza;;;;;;;;;;;
2;42;4;México;2180;Negocios;1491;17-01-21;Cuba;;;;;;;;;;;
2;30;4;México;2071;Otros;1475;22-02-23;Colombia;;;;;;;;;;;
2;39;4;Chile;2707;Ocio;2275;15-01-20;Estados Unidos;;;;;;;;;;;
1;43;4;Chile;2867;Ocio;1830;02-04-22;Colombia;;;;;;;;;;;
3;50;4;España;2610;Ocio;1674;14-07-19;Francia;;;;;;;;;;;
4;37;2;Chile;2743;Otros;1757;17-03-22;Brasil;;;;;;;;;;;
4;44;3;Chile;2612;Negocios;2765;02-04-22;Colombia;;;;;;;;;;;
4;42;4;Chile;3218;Negocios;2924;05-04-21;Argentina;;;;;;;;;;;
2;45;3;España;2530;Otros;1929;25-07-21;Suiza;;;;;;;;;;;
1;46;1;Chile;2569;Negocios;1820;01-01-23;Colombia;;;;;;;;;;;
4;46;1;Chile;3158;Otros;1614;07-04-21;Argentina;;;;;;;;;;;
1;40;3;México;2278;Ocio;1117;24-01-22;España;;;;;;;;;;;
1;44;3;Chile;2749;Ocio;2233;12-02-23;Colombia;;;;;;;;;;;
2;39;3;México;2280;Ocio;1162;01-04-22;Colombia;;;;;;;;;;;
2;38;4;España;2496;Negocios;2179;30-06-20;Suiza;;;;;;;;;;;
3;48;1;México;2112;Otros;1284;24-01-22;Estados Unidos;;;;;;;;;;;
4;37;2;México;2013;Otros;1499;03-04-21;Estados Unidos;;;;;;;;;;;
2;37;3;México;2243;Otros;1033;31-12-21;Canadá;;;;;;;;;;;
3;49;4;España;2789;Negocios;1607;06-09-22;Alemania;;;;;;;;;;;
1;38;3;México;2143;Otros;1090;03-04-19;Cuba;;;;;;;;;;;
2;34;3;México;2415;Ocio;1135;31-01-23;Cuba;;;;;;;;;;;
2;30;1;Chile;2631;Negocios;2216;09-03-21;Argentina;;;;;;;;;;;
1;42;3;Chile;2660;Ocio;2322;07-04-22;Perú;;;;;;;;;;;
3;45;3;México;2388;Otros;1171;17-01-20;Canadá;;;;;;;;;;;
3;32;1;Chile;2844;Ocio;2665;04-04-21;Colombia;;;;;;;;;;;
2;43;4;España;2695;Negocios;2006;22-07-19;Reino Unido;;;;;;;;;;;
1;34;3;España;2709;Ocio;1334;12-08-22;Suiza;;;;;;;;;;;
2;32;1;España;2724;Ocio;2805;05-07-21;Suiza;;;;;;;;;;;
4;49;3;España;2618;Negocios;2783;06-04-21;Francia;;;;;;;;;;;
4;42;4;España;2751;Ocio;2323;01-04-19;Francia;;;;;;;;;;;
3;30;4;Chile;3075;Ocio;2824;11-03-21;Colombia;;;;;;;;;;;
4;38;3;España;2740;Otros;1181;02-09-22;Estados Unidos;;;;;;;;;;;
4;37;4;Chile;3074;Otros;2841;09-03-22;Argentina;;;;;;;;;;;
4;46;2;España;2463;Ocio;2940;12-07-22;Reino Unido;;;;;;;;;;;
3;38;4;Chile;3113;Negocios;2851;10-01-20;Perú;;;;;;;;;;;
3;34;4;Chile;3072;Negocios;2349;08-02-21;Argentina;;;;;;;;;;;
4;35;3;Chile;2759;Otros;1794;01-04-21;Estados Unidos;;;;;;;;;;;
4;46;3;México;2181;Ocio;1056;06-04-19;Cuba;;;;;;;;;;;
2;43;2;España;2615;Otros;2545;04-04-19;Francia;;;;;;;;;;;
2;41;1;México;2100;Negocios;1355;05-01-23;Estados Unidos;;;;;;;;;;;
1;33;3;México;2290;Ocio;1415;07-04-19;Canadá;;;;;;;;;;;
3;44;1;España;2721;Negocios;2734;04-04-19;Estados Unidos;;;;;;;;;;;
1;30;2;México;2242;Negocios;1252;03-04-20;Canadá;;;;;;;;;;;
2;37;2;México;2240;Ocio;1085;03-01-23;Colombia;;;;;;;;;;;
1;41;1;Chile;2608;Ocio;1760;03-04-20;Perú;;;;;;;;;;;
2;44;2;Chile;3029;Ocio;2656;02-04-22;Colombia;;;;;;;;;;;
2;49;1;España;2454;Otros;2825;04-04-20;Estados Unidos;;;;;;;;;;;
3;43;2;España;2642;Negocios;2341;02-07-19;Estados Unidos;;;;;;;;;;;
3;34;3;España;2628;Ocio;2903;11-07-22;Francia;;;;;;;;;;;
1;41;4;España;2681;Ocio;1093;05-04-21;Francia;;;;;;;;;;;
2;48;2;Chile;2700;Negocios;1861;11-01-21;Argentina;;;;;;;;;;;
4;45;2;España;2779;Otros;1083;05-04-21;Reino Unido;;;;;;;;;;;
3;33;4;Chile;3120;Otros;2178;01-04-21;Argentina;;;;;;;;;;;
1;39;2;México;2019;Ocio;1388;18-03-22;Canadá;;;;;;;;;;;
4;41;4;México;2094;Negocios;1006;02-04-20;Canadá;;;;;;;;;;;
3;43;1;España;2589;Otros;2057;13-07-21;Reino Unido;;;;;;;;;;;
4;32;1;Chile;3122;Negocios;1534;05-04-21;Estados Unidos;;;;;;;;;;;
1;35;4;España;2787;Negocios;1632;15-07-20;Francia;;;;;;;;;;;
3;44;4;España;2757;Ocio;1286;14-08-19;Francia;;;;;;;;;;;
4;48;1;México;2342;Negocios;1166;04-04-22;España;;;;;;;;;;;
4;34;3;España;2704;Ocio;2601;05-09-21;Francia;;;;;;;;;;;
1;44;2;España;2759;Otros;2951;05-04-19;Francia;;;;;;;;;;;
4;42;3;Chile;2689;Ocio;1949;01-04-19;Estados Unidos;;;;;;;;;;;
4;37;3;Chile;2873;Ocio;2119;04-04-20;Argentina;;;;;;;;;;;
2;48;4;México;2082;Negocios;1348;02-04-21;Estados Unidos;;;;;;;;;;;
3;31;2;México;2269;Negocios;1467;21-12-21;Canadá;;;;;;;;;;;
2;39;3;México;2228;Negocios;1254;13-03-22;Estados Unidos;;;;;;;;;;;
1;46;1;España;2815;Ocio;2053;07-04-20;Estados Unidos;;;;;;;;;;;
4;30;4;México;2086;Otros;1314;02-04-21;Estados Unidos;;;;;;;;;;;
1;31;3;México;2040;Ocio;1208;05-04-22;Colombia;;;;;;;;;;;
1;37;1;España;2451;Otros;1028;01-04-20;Francia;;;;;;;;;;;
1;50;2;México;2419;Negocios;1266;29-02-20;Canadá;;;;;;;;;;;
2;40;4;Chile;2660;Negocios;1517;03-01-21;Brasil;;;;;;;;;;;
2;49;3;Chile;2628;Otros;1669;12-02-22;Estados Unidos;;;;;;;;;;;
3;30;3;Chile;2617;Otros;2093;01-04-19;Brasil;;;;;;;;;;;
4;44;4;España;2596;Otros;2865;03-04-22;Reino Unido;;;;;;;;;;;
1;44;2;España;2451;Ocio;1972;12-09-20;Estados Unidos;;;;;;;;;;;
2;44;2;España;2785;Otros;2703;01-04-19;Francia;;;;;;;;;;;
2;42;2;México;2011;Ocio;1458;14-01-21;Estados Unidos;;;;;;;;;;;
4;42;3;Chile;3176;Otros;2510;03-04-20;Colombia;;;;;;;;;;;
1;39;1;México;2091;Otros;1452;06-04-20;Cuba;;;;;;;;;;;
3;30;3;Chile;2935;Ocio;2278;04-04-19;Colombia;;;;;;;;;;;
1;42;4;España;2624;Ocio;1269;09-08-19;Suiza;;;;;;;;;;;
2;39;2;España;2689;Negocios;1377;15-09-21;Reino Unido;;;;;;;;;;;
2;37;3;España;2535;Negocios;2129;04-07-22;Estados Unidos;;;;;;;;;;;
2;46;2;Chile;3172;Ocio;1850;04-04-20;Argentina;;;;;;;;;;;
2;35;2;México;2251;Negocios;1387;02-04-20;Estados Unidos;;;;;;;;;;;
3;44;3;México;2390;Otros;1350;18-01-22;Cuba;;;;;;;;;;;
3;32;1;Chile;2575;Ocio;2546;07-04-21;Argentina;;;;;;;;;;;
1;38;3;España;2639;Otros;2539;20-08-22;Estados Unidos;;;;;;;;;;;
4;32;3;Chile;2689;Ocio;2729;04-04-21;Estados Unidos;;;;;;;;;;;
4;30;2;Chile;2930;Ocio;2642;09-02-21;Brasil;;;;;;;;;;;
1;31;2;Chile;2569;Otros;1793;04-04-20;Brasil;;;;;;;;;;;
3;30;2;España;2784;Negocios;1444;11-09-20;Reino Unido;;;;;;;;;;;
3;46;4;México;2160;Ocio;1441;05-04-22;Canadá;;;;;;;;;;;
1;43;4;Chile;2808;Otros;1584;14-01-20;Estados Unidos;;;;;;;;;;;
1;36;2;México;2047;Otros;1302;03-04-20;Cuba;;;;;;;;;;;
2;36;4;Chile;2731;Otros;2906;04-04-19;Colombia;;;;;;;;;;;
1;49;3;México;2006;Otros;1403;19-02-21;Cuba;;;;;;;;;;;
4;31;2;Chile;3013;Negocios;2168;15-01-22;Estados Unidos;;;;;;;;;;;
1;48;3;España;2473;Otros;1702;02-04-22;Suiza;;;;;;;;;;;
4;33;2;Chile;2651;Ocio;2515;03-04-22;Estados Unidos;;;;;;;;;;;
3;45;1;México;2423;Ocio;1269;11-03-21;España;;;;;;;;;;;
3;33;2;España;2566;Negocios;1526;17-08-19;Estados Unidos;;;;;;;;;;;
3;49;2;España;2509;Otros;1463;01-04-22;Alemania;;;;;;;;;;;
2;47;1;México;2223;Ocio;1023;07-04-20;Cuba;;;;;;;;;;;
2;34;3;Chile;2713;Negocios;1832;09-01-21;Colombia;;;;;;;;;;;
4;37;3;España;2729;Ocio;2727;06-04-20;Alemania;;;;;;;;;;;
1;43;2;España;2454;Otros;1288;09-09-20;Reino Unido;;;;;;;;;;;
3;37;2;México;2028;Otros;1081;21-01-23;Canadá;;;;;;;;;;;
3;34;4;México;2169;Otros;1283;15-01-20;Canadá;;;;;;;;;;;
3;49;4;México;2257;Ocio;1209;09-01-21;Cuba;;;;;;;;;;;
1;32;3;España;2704;Otros;1148;20-07-21;Estados Unidos;;;;;;;;;;;
4;34;3;España;2729;Negocios;2151;04-04-20;Suiza;;;;;;;;;;;
4;38;1;Chile;2802;Ocio;2183;01-04-22;Brasil;;;;;;;;;;;
2;35;2;España;2522;Otros;2931;07-04-19;Reino Unido;;;;;;;;;;;
3;39;4;España;2476;Otros;1656;04-04-19;Estados Unidos;;;;;;;;;;;
4;49;1;Chile;2965;Otros;2167;04-04-20;Estados Unidos;;;;;;;;;;;
4;40;2;Chile;2869;Otros;2703;06-04-22;Perú;;;;;;;;;;;
2;30;3;México;2252;Negocios;1351;06-04-19;Estados Unidos;;;;;;;;;;;
2;34;1;Chile;2859;Ocio;1526;13-02-23;Brasil;;;;;;;;;;;
2;40;4;Chile;3089;Ocio;2934;07-04-21;Argentina;;;;;;;;;;;
1;48;2;España;2652;Negocios;2325;05-04-19;Francia;;;;;;;;;;;
1;37;2;México;2283;Otros;1265;02-04-19;Colombia;;;;;;;;;;;
2;30;4;México;2193;Otros;1399;28-01-23;Cuba;;;;;;;;;;;
2;41;4;Chile;3130;Otros;2993;14-02-21;Argentina;;;;;;;;;;;
3;36;2;Chile;2881;Negocios;2392;03-04-20;Estados Unidos;;;;;;;;;;;
2;37;1;México;2251;Otros;1433;03-04-21;Colombia;;;;;;;;;;;
1;46;2;España;2453;Negocios;2680;04-04-20;Francia;;;;;;;;;;;
4;31;2;España;2568;Ocio;1143;07-07-22;Francia;;;;;;;;;;;
1;34;1;España;2457;Negocios;1530;07-09-22;Reino Unido;;;;;;;;;;;
4;46;3;España;2629;Otros;2333;07-07-20;Reino Unido;;;;;;;;;;;
2;37;2;España;2773;Negocios;1168;02-09-21;Reino Unido;;;;;;;;;;;
1;31;4;México;2188;Otros;1243;27-12-21;España;;;;;;;;;;;
3;42;4;España;2671;Negocios;1623;21-08-21;Reino Unido;;;;;;;;;;;
3;35;1;México;2151;Otros;1373;15-03-23;Estados Unidos;;;;;;;;;;;
2;39;3;Chile;2635;Ocio;2562;07-04-22;Argentina;;;;;;;;;;;
2;50;1;México;2123;Otros;1380;10-03-23;España;;;;;;;;;;;
3;48;3;México;2305;Ocio;1225;03-04-21;Cuba;;;;;;;;;;;
2;50;4;México;2096;Ocio;1153;01-04-21;España;;;;;;;;;;;
4;31;1;España;2481;Otros;2735;07-09-21;Estados Unidos;;;;;;;;;;;
2;45;3;México;2016;Otros;1148;02-04-20;Canadá;;;;;;;;;;;
1;44;2;Chile;2769;Otros;2754;23-01-23;Brasil;;;;;;;;;;;
3;48;3;España;2673;Ocio;2503;07-04-22;Reino Unido;;;;;;;;;;;
3;37;4;México;2163;Ocio;1340;06-04-21;Estados Unidos;;;;;;;;;;;
1;41;1;Chile;2892;Ocio;1967;06-04-22;Estados Unidos;;;;;;;;;;;
4;44;2;Chile;2992;Ocio;2505;02-04-20;Estados Unidos;;;;;;;;;;;
2;47;1;España;2498;Negocios;2433;03-04-22;Suiza;;;;;;;;;;;
1;50;1;México;2147;Ocio;1230;10-02-22;Colombia;;;;;;;;;;;
4;47;4;Chile;3193;Otros;1503;05-03-21;Argentina;;;;;;;;;;;
2;33;2;Chile;2630;Negocios;1595;24-02-23;Estados Unidos;;;;;;;;;;;
2;49;4;España;2636;Otros;1750;29-08-19;Alemania;;;;;;;;;;;
3;39;4;Chile;2947;Ocio;1806;12-02-23;Brasil;;;;;;;;;;;
2;30;4;España;2499;Otros;2940;27-08-22;Suiza;;;;;;;;;;;
3;36;3;Chile;2930;Otros;1714;02-04-21;Colombia;;;;;;;;;;;
4;39;1;España;2692;Ocio;2971;01-04-19;Suiza;;;;;;;;;;;
3;45;2;España;2788;Negocios;1642;02-07-22;Alemania;;;;;;;;;;;
1;34;2;México;2242;Ocio;1445;05-03-21;Cuba;;;;;;;;;;;
3;32;2;Chile;3083;Negocios;2116;01-04-21;Colombia;;;;;;;;;;;
4;47;2;México;2073;Otros;1342;07-04-20;Estados Unidos;;;;;;;;;;;
4;36;1;Chile;2790;Otros;2431;05-04-19;Colombia;;;;;;;;;;;
2;44;1;Chile;2629;Negocios;2148;04-04-22;Perú;;;;;;;;;;;
3;42;4;España;2546;Otros;1707;01-09-22;Reino Unido;;;;;;;;;;;
2;44;4;México;2413;Negocios;1267;25-01-21;Canadá;;;;;;;;;;;
1;31;3;México;2257;Otros;1273;24-01-21;Cuba;;;;;;;;;;;
4;45;2;Chile;3081;Negocios;2161;13-02-20;Argentina;;;;;;;;;;;
1;45;1;México;2030;Negocios;1152;03-04-21;Canadá;;;;;;;;;;;
3;40;3;México;2076;Ocio;1411;07-04-19;Estados Unidos;;;;;;;;;;;
4;34;3;Chile;2910;Negocios;2489;05-04-21;Estados Unidos;;;;;;;;;;;
2;45;3;México;2328;Negocios;1174;21-12-19;Colombia;;;;;;;;;;;
4;38;1;España;2529;Negocios;2100;05-04-21;Francia;;;;;;;;;;;
1;36;1;España;2598;Negocios;2215;01-04-22;Alemania;;;;;;;;;;;
3;40;1;España;2519;Otros;1747;03-04-22;Estados Unidos;;;;;;;;;;;
1;44;2;España;2698;Otros;2696;04-04-22;Estados Unidos;;;;;;;;;;;
2;46;4;México;2021;Otros;1345;25-01-21;España;;;;;;;;;;;
2;44;1;Chile;2581;Negocios;2273;07-04-21;Colombia;;;;;;;;;;;
4;34;1;Chile;3055;Otros;2911;23-01-20;Brasil;;;;;;;;;;;
3;42;4;México;2080;Otros;1410;17-03-20;España;;;;;;;;;;;
2;46;3;España;2464;Ocio;1497;19-07-22;Estados Unidos;;;;;;;;;;;
1;49;4;México;2019;Negocios;1393;01-04-22;Estados Unidos;;;;;;;;;;;
4;42;3;España;2453;Otros;2363;01-04-20;Suiza;;;;;;;;;;;
3;40;3;Chile;3081;Otros;2252;04-04-22;Brasil;;;;;;;;;;;
3;31;4;España;2719;Ocio;2059;16-09-20;Reino Unido;;;;;;;;;;;
1;42;2;México;2326;Negocios;1283;08-02-22;Canadá;;;;;;;;;;;
3;30;4;México;2387;Otros;1237;26-12-22;Canadá;;;;;;;;;;;
2;39;3;España;2761;Ocio;2811;03-04-22;Alemania;;;;;;;;;;;
3;45;4;España;2816;Ocio;2459;03-09-19;Suiza;;;;;;;;;;;
1;33;2;España;2508;Ocio;1935;01-04-19;Alemania;;;;;;;;;;;
1;46;1;México;2171;Negocios;1244;09-01-20;Estados Unidos;;;;;;;;;;;
3;30;4;Chile;3112;Otros;2245;04-04-20;Brasil;;;;;;;;;;;
2;30;1;España;2632;Otros;1594;15-08-19;Suiza;;;;;;;;;;;
3;34;1;México;2104;Otros;1177;05-01-23;España;;;;;;;;;;;
4;50;3;Chile;2969;Otros;1748;07-04-22;Brasil;;;;;;;;;;;
3;45;4;México;2002;Otros;1056;16-03-21;Cuba;;;;;;;;;;;
2;39;1;España;2619;Negocios;2079;06-04-21;Suiza;;;;;;;;;;;
2;38;3;México;2306;Negocios;1194;05-04-21;Canadá;;;;;;;;;;;
2;44;3;Chile;2686;Negocios;2183;15-02-23;Estados Unidos;;;;;;;;;;;
4;32;1;Chile;2593;Negocios;1698;07-04-21;Argentina;;;;;;;;;;;
3;32;4;México;2267;Otros;1242;11-02-20;Canadá;;;;;;;;;;;
2;31;2;España;2777;Ocio;1675;06-04-20;Suiza;;;;;;;;;;;
1;37;3;España;2767;Negocios;1608;23-07-21;Alemania;;;;;;;;;;;
4;44;4;México;2124;Ocio;1452;06-04-22;Colombia;;;;;;;;;;;
1;32;1;México;2207;Negocios;1496;04-04-21;España;;;;;;;;;;;
3;31;2;México;2377;Negocios;1054;19-01-21;Colombia;;;;;;;;;;;
4;40;3;España;2558;Ocio;1764;02-04-21;Francia;;;;;;;;;;;
4;35;2;España;2747;Otros;1820;19-07-21;Alemania;;;;;;;;;;;
2;38;2;España;2738;Otros;1201;02-04-20;Suiza;;;;;;;;;;;
2;40;3;Chile;2563;Negocios;2331;01-04-20;Colombia;;;;;;;;;;;
3;46;3;Chile;2739;Ocio;1610;01-04-19;Estados Unidos;;;;;;;;;;;
2;46;2;Chile;2633;Negocios;1793;06-02-20;Estados Unidos;;;;;;;;;;;
2;30;2;Chile;2706;Ocio;2489;19-02-20;Argentina;;;;;;;;;;;
1;34;4;España;2646;Ocio;2029;14-08-19;Estados Unidos;;;;;;;;;;;
1;47;2;España;2467;Negocios;2418;03-08-21;Francia;;;;;;;;;;;
3;48;2;Chile;3196;Otros;2301;07-02-20;Brasil;;;;;;;;;;;
2;31;2;México;2226;Otros;1083;02-04-22;Colombia;;;;;;;;;;;
1;34;1;Chile;2845;Ocio;1676;03-04-20;Estados Unidos;;;;;;;;;;;
1;49;1;España;2764;Ocio;1097;01-04-19;Alemania;;;;;;;;;;;
4;35;2;Chile;2733;Otros;2783;03-04-22;Estados Unidos;;;;;;;;;;;
1;41;3;México;2228;Negocios;1446;12-02-21;Cuba;;;;;;;;;;;
4;33;1;España;2729;Ocio;1645;05-04-20;Estados Unidos;;;;;;;;;;;
3;45;2;España;2770;Ocio;1036;03-04-21;Suiza;;;;;;;;;;;
2;48;1;Chile;2911;Negocios;2118;05-04-21;Colombia;;;;;;;;;;;
3;47;3;Chile;3090;Ocio;1834;06-04-21;Colombia;;;;;;;;;;;
1;46;3;México;2384;Negocios;1361;25-01-22;Cuba;;;;;;;;;;;
4;50;2;España;2553;Ocio;2386;21-07-21;Suiza;;;;;;;;;;;
1;43;3;Chile;2771;Ocio;1808;07-04-22;Estados Unidos;;;;;;;;;;;
